path,category,domains,ext,bytes,lines,thirdPartyVendor,binary,reviewPriority,readinessConcern,todo,fixme,hack,localStorage,sessionStorage,indexedDb,stub,mock,demo,legacy
public/images/tecpey/coins/polkadot.jpg,public-asset,,.jpg,94323,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/sei.jpg,public-asset,,.jpg,90626,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/shiba-inu.jpg,public-asset,,.jpg,95835,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/solana.jpg,public-asset,,.jpg,92865,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/stellar.jpg,public-asset,,.jpg,92967,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/sui.jpg,public-asset,public-ui,.jpg,91507,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/tether.jpg,public-asset,,.jpg,91890,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/toncoin.jpg,public-asset,,.jpg,95636,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/tron.jpg,public-asset,,.jpg,93139,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/uniswap.jpg,public-asset,,.jpg,94766,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/coins/xrp.jpg,public-asset,,.jpg,95881,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/compare.jpg,public-asset,,.jpg,93089,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/crypto-exchange-security.jpg,public-asset,exchange-ledger|public-ui,.jpg,97160,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/crypto-fees-explained.jpg,public-asset,public-ui,.jpg,94687,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/crypto-scam-and-phishing.jpg,public-asset,public-ui,.jpg,94446,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/faq.jpg,public-asset,,.jpg,96642,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/glossary.jpg,public-asset,,.jpg,96476,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/how-to-buy-usdt-in-iran.jpg,public-asset,,.jpg,93869,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/how-to-choose-crypto-exchange.jpg,public-asset,exchange-ledger|public-ui,.jpg,94228,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/live-crypto-price-guide.jpg,public-asset,public-ui,.jpg,94551,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/risk-management-in-crypto.jpg,public-asset,public-ui,.jpg,94698,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/technical-analysis-basics.jpg,public-asset,,.jpg,92658,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/wallet-vs-exchange.jpg,public-asset,exchange-ledger|wallet-withdrawal-custody,.jpg,94667,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/what-is-bitcoin.jpg,public-asset,,.jpg,92786,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/what-is-blockchain.jpg,public-asset,,.jpg,94680,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/tecpey/covers/what-is-usdt.jpg,public-asset,,.jpg,95209,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/usde.png,public-asset,,.png,3350,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/images/xrp.png,public-asset,,.png,2307,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/llms-full.txt,public-asset,,.txt,14344,344,false,false,P3-asset-or-vendor-review,browser-persistence-marker,0,0,0,1,0,0,0,0,0,0
public/llms.txt,public-asset,,.txt,7351,151,false,false,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/logo.png,public-asset,,.png,86553,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/maskable-icon-512x512.png,public-asset,,.png,315723,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/next.svg,public-asset,,.svg,1375,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/site.webmanifest,public-asset,ops-launch-evidence,.webmanifest,1117,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/sw.js,public-asset,,.js,1284,39,false,false,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/vercel.svg,public-asset,,.svg,128,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
public/window.svg,public-asset,,.svg,385,,false,true,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
scripts/accepted-risk-register-authority-policy.mjs,guard-or-tooling-script,auth-session,.mjs,6456,198,false,false,P1-release-guard-review,debt-marker,1,0,0,0,0,0,0,0,0,0
scripts/accepted-risk-signoff-evidence.test.mjs,test,ops-launch-evidence,.mjs,6172,155,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-body-boundary.mjs,guard-or-tooling-script,,.mjs,2134,69,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-body-boundary.test.mjs,test,,.mjs,2699,73,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-body-limit-policy.mjs,guard-or-tooling-script,,.mjs,897,26,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-body-limit-policy.test.mjs,test,,.mjs,1999,56,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-manifest-policy.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,20586,507,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-manifest-policy.test.mjs,test,ops-launch-evidence,.mjs,10531,289,false,false,P2-general-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,3
scripts/api-security-manifest-reviewed-deltas.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,13937,374,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-manifest-reviewed-deltas.test.mjs,test,ops-launch-evidence,.mjs,12932,385,false,false,P2-general-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/api-security-operation-override-policy.mjs,guard-or-tooling-script,,.mjs,8651,174,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-operation-override-policy.test.mjs,test,,.mjs,3866,113,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-runtime-evidence.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,5146,150,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-runtime-evidence.test.mjs,test,ops-launch-evidence,.mjs,4160,100,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-source-evidence.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,1327,39,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-source-evidence.test.mjs,test,ops-launch-evidence,.mjs,2086,63,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/api-security-strict-revocation-evidence.test.mjs,test,ops-launch-evidence,.mjs,1163,38,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/apply-api-security-operation-overrides.mjs,guard-or-tooling-script,,.mjs,5278,122,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/audit-repository-hygiene.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,12733,340,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,2,2,0,0,0,0,2
scripts/check-academy-account-authority.mjs,guard-or-tooling-script,auth-session|academy-mentor,.mjs,5179,177,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/check-academy-authority-boundary.mjs,guard-or-tooling-script,auth-session|academy-mentor,.mjs,13046,214,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,2,2,0,0,0,0,15
scripts/check-accepted-risk-signoff-evidence-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,13505,313,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-admin-auth-boundary.mjs,guard-or-tooling-script,auth-session|admin-control-plane,.mjs,2420,76,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/check-ai-mentor-trust-boundary.mjs,guard-or-tooling-script,academy-mentor,.mjs,7270,157,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
scripts/check-api-security-manifest.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,12357,327,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-arena-ui-authority.mjs,guard-or-tooling-script,auth-session|community-arena|public-ui,.mjs,9066,146,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,3,1,1,0,0,0,2
scripts/check-auth-session-authority.mjs,guard-or-tooling-script,auth-session,.mjs,14779,213,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,9
scripts/check-bounded-request-body-authority.mjs,guard-or-tooling-script,auth-session,.mjs,8173,187,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-brand-asset-authority.mjs,guard-or-tooling-script,auth-session,.mjs,12763,345,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-browser-persistence.mjs,guard-or-tooling-script,,.mjs,5319,129,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,1,1,2,0,0,0,3
scripts/check-coin-growth-automation.mjs,guard-or-tooling-script,news-growth,.mjs,2387,51,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-community-challenge-scheduler-authority.mjs,guard-or-tooling-script,auth-session|community-arena,.mjs,11669,346,false,false,P1-release-guard-review,browser-persistence-marker,0,0,0,3,3,0,0,0,0,0
scripts/check-community-challenge-scheduler-env.ts,guard-or-tooling-script,community-arena,.ts,2665,90,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-community-challenge-staging-evidence-authority.mjs,guard-or-tooling-script,auth-session|community-arena|ops-launch-evidence,.mjs,9585,303,false,false,P1-release-guard-review,browser-persistence-marker,0,0,0,2,2,0,0,0,0,0
scripts/check-community-journal-discipline-score-authority.mjs,guard-or-tooling-script,auth-session|community-arena,.mjs,14857,464,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,7,7,0,0,0,0,2
scripts/check-community-reputation-evidence-authority.mjs,guard-or-tooling-script,auth-session|community-arena|ops-launch-evidence,.mjs,13175,374,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,4,4,0,0,0,1,11
scripts/check-controlled-launch-candidate-lineage.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,6720,217,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-controlled-launch-decision-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,28912,725,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-crm-lead-authority.mjs,guard-or-tooling-script,auth-session,.mjs,11090,151,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,1,0,0,0,0,0,6
scripts/check-database-migration-authority.mjs,guard-or-tooling-script,auth-session,.mjs,9408,187,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-disabled-capability-attestation.mjs,guard-or-tooling-script,,.mjs,2189,69,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-eslint-correctness-authority.mjs,guard-or-tooling-script,auth-session,.mjs,10779,265,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-exact-head-workflow-evidence-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,7105,180,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-exchange-order-admission.mjs,guard-or-tooling-script,exchange-ledger,.mjs,17373,246,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
scripts/check-exchange-order-evidence.mjs,guard-or-tooling-script,exchange-ledger|ops-launch-evidence,.mjs,11464,361,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,4
scripts/check-exchange-reconciliation-authority.mjs,guard-or-tooling-script,auth-session|exchange-ledger,.mjs,5399,154,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-gated-capability-evidence-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,9244,236,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-go-approval-matrix-evidence-authority.mjs,guard-or-tooling-script,auth-session|admin-control-plane|ops-launch-evidence,.mjs,9477,258,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-health.mjs,guard-or-tooling-script,,.mjs,279,9,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-incident-readiness-evidence-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,10331,262,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-instructor-surface-authority.mjs,guard-or-tooling-script,auth-session,.mjs,8415,274,false,false,P1-release-guard-review,browser-persistence-marker,0,0,0,2,2,0,0,0,0,0
scripts/check-legacy-audit-caller-quarantine.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,10506,365,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,8
scripts/check-mentor-preferences-authority.mjs,guard-or-tooling-script,auth-session|academy-mentor,.mjs,3611,102,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/check-news-materialization-env.ts,guard-or-tooling-script,news-growth,.ts,2645,86,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-news-materialization-staging-evidence-authority.mjs,guard-or-tooling-script,auth-session|news-growth|ops-launch-evidence,.mjs,7299,216,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-notification-domain-outbox-authority.mjs,guard-or-tooling-script,auth-session|notifications,.mjs,9060,141,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-notification-persistence-authority.mjs,guard-or-tooling-script,auth-session|notifications,.mjs,13910,142,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,13
scripts/check-notification-producer-authority.mjs,guard-or-tooling-script,auth-session|notifications,.mjs,7015,133,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-notification-runtime-authority.mjs,guard-or-tooling-script,auth-session|notifications,.mjs,8140,108,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/check-offline-queue-capacity.mjs,guard-or-tooling-script,,.mjs,1952,33,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-offline-sync-authority.mjs,guard-or-tooling-script,auth-session,.mjs,8876,252,false,false,P1-release-guard-review,browser-persistence-marker,0,0,0,1,0,0,0,0,0,0
scripts/check-operational-recovery-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,1117,26,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-production-supply-chain.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,8460,180,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-protected-staging-env-evidence-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,4799,144,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-protected-staging-execution-status.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,6374,193,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-public-ui-foundation.mjs,guard-or-tooling-script,public-ui,.mjs,4329,61,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-redis-safety-authority.mjs,guard-or-tooling-script,auth-session,.mjs,4472,159,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-release-gate-coverage.mjs,guard-or-tooling-script,,.mjs,3882,113,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-repository-audit-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,2079,48,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-request-tenant-assertion-authority.mjs,guard-or-tooling-script,auth-session|tenant-principal,.mjs,7794,212,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-retired-security-surface.mjs,guard-or-tooling-script,,.mjs,3182,98,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,3
scripts/check-risk-enforcement-authority.mjs,guard-or-tooling-script,auth-session,.mjs,5433,180,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
scripts/check-rollback-volume-restore-evidence-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,10696,262,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-runtime-bootstrap.mjs,guard-or-tooling-script,,.mjs,2721,86,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-secret-scanning-authority.mjs,guard-or-tooling-script,auth-session,.mjs,7675,203,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-security-marker-coverage.mjs,guard-or-tooling-script,,.mjs,2816,81,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-sensitive-audit-domain-inventory.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,8876,266,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/check-sensitive-audit-governance-doc.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,3682,126,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-sensitive-mutation-audit-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,15622,237,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,3
scripts/check-session-authority-completion.mjs,guard-or-tooling-script,auth-session,.mjs,3747,127,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,9
scripts/check-social-arena-evidence-boundary.mjs,guard-or-tooling-script,community-arena|ops-launch-evidence,.mjs,23725,518,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,11,9,0,0,0,1,2
scripts/check-source-ownership-authority.mjs,guard-or-tooling-script,auth-session,.mjs,5608,140,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-strict-revocation-authority.mjs,guard-or-tooling-script,auth-session,.mjs,7615,188,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/check-support-install-readiness-authority.mjs,guard-or-tooling-script,auth-session,.mjs,766,18,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-tenant-principal-isolation.mjs,guard-or-tooling-script,tenant-principal,.mjs,6138,190,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-tenant-scoped-table-coverage.mjs,guard-or-tooling-script,tenant-principal,.mjs,5656,142,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-tool-growth-automation.mjs,guard-or-tooling-script,news-growth,.mjs,3649,80,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-two-factor-audit-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,11916,214,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
scripts/check-ui-runtime.mjs,guard-or-tooling-script,public-ui,.mjs,7765,231,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-ui-style-authority.mjs,guard-or-tooling-script,auth-session|public-ui,.mjs,3629,120,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-wallet-authority.mjs,guard-or-tooling-script,auth-session|wallet-withdrawal-custody,.mjs,7448,273,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
scripts/check-wallet-custody-launch-gate.mjs,guard-or-tooling-script,wallet-withdrawal-custody|ops-launch-evidence,.mjs,5073,120,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-webauthn-credential-audit-authority.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,10340,179,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,3
scripts/check-withdrawal-admission-authority.mjs,guard-or-tooling-script,auth-session|wallet-withdrawal-custody,.mjs,17696,226,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,6
scripts/check-withdrawal-external-effect-evidence.mjs,guard-or-tooling-script,wallet-withdrawal-custody|ops-launch-evidence,.mjs,11892,359,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-withdrawal-prebroadcast-evidence.mjs,guard-or-tooling-script,wallet-withdrawal-custody|ops-launch-evidence,.mjs,10475,332,false,false,P1-release-guard-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,6
scripts/check-withdrawal-read-authority.mjs,guard-or-tooling-script,auth-session|wallet-withdrawal-custody,.mjs,7656,254,false,false,P1-release-guard-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,1,1,0,0,0,0,3
scripts/check-withdrawal-read-outage-boundary.mjs,guard-or-tooling-script,wallet-withdrawal-custody,.mjs,2736,80,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/check-withdrawal-runtime-authority.mjs,guard-or-tooling-script,auth-session|wallet-withdrawal-custody,.mjs,3795,61,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/collect-community-challenge-scheduler-host-evidence.ts,guard-or-tooling-script,community-arena|ops-launch-evidence,.ts,11694,352,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/collect-protected-staging-env-evidence.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,9467,315,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/controlled-launch-evidence-manifest.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,13277,361,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/controlled-launch-evidence-manifest.test.mjs,test,ops-launch-evidence,.mjs,9226,245,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/controlled-launch-release-packet.test.mjs,test,ops-launch-evidence,.mjs,16448,437,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/create-support-deployment-bundle.sh,guard-or-tooling-script,,.sh,5071,156,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/deliver-operational-alerts.ts,guard-or-tooling-script,,.ts,1919,53,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/disabled-capability-attestation-policy.mjs,guard-or-tooling-script,,.mjs,13824,358,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/disabled-capability-attestation-policy.test.mjs,test,,.mjs,11154,268,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/eslint-correctness-authority.test.mjs,test,auth-session,.mjs,4969,159,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/finalize-community-journal-challenges.ts,guard-or-tooling-script,community-arena,.ts,699,20,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/generate-api-security-manifest.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,13710,330,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/generate-controlled-launch-release-packet.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,14474,378,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/generate-repository-audit-manifest.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,674,19,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/generate-tenant-principal-isolation-inventory.mjs,guard-or-tooling-script,tenant-principal,.mjs,5507,160,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/go-approval-matrix-evidence.test.mjs,test,admin-control-plane|ops-launch-evidence,.mjs,5662,141,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/incident-readiness-evidence.test.mjs,test,ops-launch-evidence,.mjs,6224,169,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/install-community-challenge-scheduler.sh,guard-or-tooling-script,community-arena,.sh,6109,154,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/install-news-materialization-scheduler.sh,guard-or-tooling-script,news-growth,.sh,4891,130,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/materialize-coin-growth.ts,guard-or-tooling-script,news-growth,.ts,2016,55,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/materialize-tool-growth.ts,guard-or-tooling-script,news-growth,.ts,2138,60,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/operational-recovery-authority-policy.mjs,guard-or-tooling-script,auth-session|ops-launch-evidence,.mjs,6665,171,false,false,P1-release-guard-review,browser-persistence-marker,0,0,0,1,1,0,0,0,0,0
scripts/operational-recovery-authority-policy.test.mjs,test,auth-session|ops-launch-evidence,.mjs,8585,222,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/operational-recovery-evidence.test.mjs,test,ops-launch-evidence,.mjs,2534,84,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
scripts/postprocess-api-security-manifest.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,9970,239,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
scripts/production-host-supply-chain-policy.mjs,guard-or-tooling-script,ops-launch-evidence,.mjs,21615,592,false,false,P1-release-guard-review,,0,0,0,0,0,0,0,0,0,0
